name,address,city,state,country,postalCode,latitude,longitude,categories,keys,,
Aero Plains Brewing,117 N Handley St,Wichita,KS,US,67203,37.68,-97.34,"brewery,beer garden",us/ks/wichita/117nhandleyst/517347286,,
Aeronaut Brewing Company,14 Tyler St,Somerville,MA,US,2143,42.39,-71.1,Brewery,us/ma/somerville/14tylerst/-226096112,,
After Bev LLC,4125 S 6000 W,Salt Lake City,UT,US,84128,40.6812,-112.0335,"Beverage Manufacturers,Breweries",us/ut/saltlakecity/4125s6000w/1002723639,,
Aftershock Brewing Co.,28822 Old Town Front St #209,Temecula,CA,US,92590,33.51,-117.1,"brewery,Pub",us/ca/temecula/28822oldtownfrontst209/576051866,,
Against The Grain Brewery & Smokehouse,401 E Main St,Louisville,KY,US,40202,38.25546253,-85.74413399,Brewery,us/ky/louisville/401emainst/1523008417,,
Agner & Wolf Brewery Corp,4 Bud Way 16,Nashua,NH,US,3063,42.7767,-71.5021,Brewers,us/nh/nashua/4budway16/1322684355,,
Agrarian Ales Brewing Company,31115 W Corssroads Ln,Eugene,OR,US,97408,44.189133,-123.12815,"Breweries,Food & Drink",us/or/eugene/31115wcorssroadsln/630233583,,
Agua Santa Brewing LLC,45 Industrial Way,Buellton,CA,US,93427,34.61,-120.22,Brewers,us/ca/buellton/45industrialway/-1537640731,,
Ahnapee Brewery,99 Navarino St,Algoma,WI,US,,44.609127,-87.43505,"Breweries,Food & Drink",us/wi/algoma/99navarinost/-1767187020,,
Ai Buei,Via Schiavonetti 10,Perote,AL,US,36061,45.76632,11.73189,"Brewery,Restaurant",us/al/perote/viaschiavonetti10/-1417934753,,
Airways Brewing Beer & Bistro,320 W Harrison,Kent,WA,US,98032,47.38213347,-122.2355822,"Pub,Brewery",us/woodmontbeach/kent/320wharrison/-9955577,,
Airways Brewing Company,6644 S 196th St,Kent,WA,US,98032,47.36,-122.19,Brewery,us/woodmontbeach/kent/6644s196thst/559029259,,
Aistear Brewing LLC,12850 Gardenside Dr,North Royalton,OH,US,44133,41.3429,-81.7826,Brewers,us/oh/northroyalton/12850gardensidedr/785719507,,
Aj's Beer City Drive Thru,221 Center St,Jupiter,FL,US,33458,26.94177738,-80.09622058,Brewery,us/fl/jupiter/221centerst/599811292,,
Akasha Brewing,909 E Market St,Louisville,KY,US,40206,38.253,-85.7358,Brewers,us/ky/louisville/909emarketst/1595692587,,
Al Compass Rose Brewery,3201 Northside Dr,Raleigh,NC,US,27615,35.8839,-78.5827,Brewers,us/nc/raleigh/3201northsidedr/-389545964,,
Al Foshe,Priv. Hidalgo 26,Dayton,OH,US,45430,39.76,-84.19,"brewery,beer garden",us/oh/dayton/privhidalgo26/-916888068,,
Alameda Island Brewing Co,1716 Park St,Alameda,CA,US,94501,37.7684,-122.2389,Brewers,us/ca/alameda/1716parkst/63089440,,
Alamo Beer Company,202 Lamar St,San Antonio,TX,US,78202,29.431126,-98.47728,"Food & Drink,Breweries",us/tx/sanantonio/202lamarst/874698133,,
Alamo City Microbrewery,9800 Airport Blvd,San Antonio,TX,US,78216,29.45,-98.5,"Brewers,Wineries",us/tx/sanantonio/9800airportblvd/751387785,,
Alarmist Brewing,4055 W Peterson Ave Ste Rear,Chicago,IL,US,60646,41.85,-87.65,Brewery,us/il/chicago/4055wpetersonavesterear/1865235687,,
Alaskan Brewery and Bottling Company,5429 Shaune Dr,Juneau,AK,US,,58.357094,-134.48929,"Breweries,Food & Drink",us/ak/juneau/5429shaunedr/984485003,,
Alban Vineyards,8575 Orcutt Rd,Arroyo Grande,CA,US,93420,35.16,-120.43,"Wineries,Vineyards,Brewers",us/ca/arroyogrande/8575orcuttrd/-376687733,,
Albertina Wine Cellars,4601 County Rd 110,Hopland,CA,US,95449,38.942442,-123.183397,"Wineries,Brewers",us/ca/hopland/4601countyrd110/288979115,,
Albuquerque Brewing Co,8620 Pan American Fwy NE,Albuquerque,NM,US,87113,35.1805,-106.5821,Brewers,us/nm/albuquerque/8620panamericanfwyne/-1782636658,,
Alcala Uno Dos Cinco,C Alcala 125,Badin,NC,US,28009,35.4,-80.11,Brewery,us/nc/badin/calcala125/869010980,,
Alchemist Cold Brew LLC,263 Broadway,Milford,CT,US,6460,41.22,-73.06,Brewers,us/ct/milford/263broadway/1944060664,,
Aldus Brewing Co,555 Centennial Ave,Hanover,PA,US,17331,39.81,-76.98,Brewers,us/pa/hanover/555centennialave/-1654963767,,
Ale Industries,975 Detroit Avenue,Concord,CA,US,,37.95138,-122.028086,"Attraction,Bars,Clubs and Nightlife,Brewery",us/california/concord/975detroitavenue/-799222762,,
Ale Republic,1102 Mountain Rd NW,Albuquerque,NM,US,87102,35.0955,-106.6577,Brewers,us/nm/albuquerque/1102mountainrdnw/-545501706,,
Ale Syndicate,2601 W Diversey Ave,Chicago,IL,US,60647,41.85,-87.65,Brewery,us/il/chicago/2601wdiverseyave/997784002,,
Ale&Hop,Basses de Sant Pere 10,Cherry Hill,NJ,US,8003,39.9,-74.99,Brewery,us/nj/cherryhill/bassesdesantpere10/-1415086993,,
Alementary Limited Liability Company,58 Voorhis Ln,Hackensack,NJ,US,7601,40.9046,-74.0403,Brewers,us/nj/hackensack/58voorhisln/-976432902,,
AleSmith Brewing Company,9990 AleSmith Ct,San Diego,CA,US,92126,32.88771,-117.1495,"Attraction,Bars,Clubs and Nightlife,Brewery",us/ca/sandiego/9990alesmithct/1728617414,,
Alewerks,189 Ewell Rd,Williamsburg,VA,US,23188,37.321053,-76.73323,"Breweries,Food & Drink",us/va/williamsburg/189ewellrd/1619592818,,
Alexis Bailly Vineyard Inc,18200 Kirby Ave S,Hastings,MN,US,55033,44.6851,-92.871,"Wineries,Vineyards,Brewers",us/mn/hastings/18200kirbyaves/263544667,,
Alfalfa Farm Winery,267 Rowley Bridge Rd,Topsfield,MA,US,1983,42.63,-70.95,"Wineries,Vineyards,Brewers",us/ma/topsfield/267rowleybridgerd/1402800327,,
Alibi Ale Works Brewery,204 E Enterprise,Incline Village,NV,US,89451,39.247444,-119.9535,"Breweries,Food & Drink",us/nv/inclinevillage/204eenterprise/-1813024515,,
Alibi Tavern The,4 N E Main St,Wilbur,WA,US,WilburWA,47.72,-118.7,breweries & brew pubs,us/wa/wilbur/4nemainst/773855124,,
Alison Wines & Vineyards,271 Pitcher Ln,Red Hook,NY,US,12571,42.03008,-73.850634,"Wineries,Vineyards,Brewers",us/ny/redhook/271pitcherln/-884539143,,
All American Beer Co,9845 Saint Charles Rock Rd,Saint Ann,MO,US,63074,38.7235,-90.373,Brewers,us/mo/saintann/9845saintcharlesrockrd/1749317745,,
All Rise Brewing Company,235 N Ashland Ave,Chicago,IL,US,60607,41.85,-87.65,Brewery,us/il/chicago/235nashlandave/-2126260409,,
All Saints Brewing Company,Route 119 and Roseytown Road,Greensburg,PA,US,15601,40.31,-79.54,Brewery,us/pa/greensburg/route119roseytownroad/-571938256,,
Allagash Brewing Company,50 Industrial Way,Portland,ME,US,4103,43.66,-70.25,Brewery,us/me/portland/50industrialway/1143897644,,
Allegheny Brewery & Pub,800 Vinial St,Pittsburgh,PA,US,15212,40.43,-79.97,Brewers,us/pa/pittsburgh/800vinialst/1662845918,,
Allegheny City Brewing Company,507 Foreland St.,Greensburg,PA,US,15606,40.31,-79.54,Brewery,us/pa/greensburg/507forelandst/-2023163309,,
Allegro Vineyard,3475 Sechrist Rd,Brogue,PA,US,17309,39.86,-76.45,"Wineries,Vineyards,Brewers",us/pa/brogue/3475sechristrd/1311477092,,
Alloy Brewing Co,2700 Coon Rapids Blvd NW,Minneapolis,MN,US,55433,45.1696,-93.3356,Brewers,us/mn/minneapolis/2700coonrapidsblvdnw/894647797,,
Alltech's Lexington Brewing Co,401 Cross St,Lexington,KY,US,40508,38.0499,-84.5096,"Brewers,Wineries",us/ky/lexington/401crossst/1876701228,,
Alluvial Brewing Company,3715 W 190th St,Ames,IA,US,50014,42.077923,-93.66892,"Food & Drink,Breweries",us/ia/ames/3715w190thst/-360357777,,
Alpha Acid Brewing,121 Industrial Rd,Belmont,CA,US,94002,37.52123538,-122.2655244,Brewery,us/ca/belmont/121industrialrd/1357909029,,
Alpha Brewery Co,1409 Washington Ave,Saint Louis,MO,US,63103,38.6325,-90.1999,Brewers,us/mo/saintlouis/1409washingtonave/998094348,,
Alpha-Beta Brewing Co LLC,2802 N 179th St,Omaha,NE,US,68116,41.26,-96.01,Brewers,us/ne/omaha/2802n179thst/-172695662,,
Alpine Beer Company Pub,1347 Tavern Rd,Alpine,CA,US,91901,32.83713459,-116.7761768,"American Restaurant,Brewery",us/ca/alpine/1347tavernrd/-1292822933,,
Alpine Dog Brewing Company,1505 Ogden Street,Denver,CO,US,80218,39.76,-104.87,Brewery,us/co/denver/1505ogdenstreet/-1634413986,,
Alpine Vineyards,25904 Green Peak Rd,Monroe,OR,US,97456,44.3377,-123.4031,"Wineries,Vineyards,Brewers",us/or/monroe/25904greenpeakrd/-1826170540,,
Al's Of Hampden,4520 Valley St,Enola,PA,US,17025,40.28,-76.93,Brewers,us/pa/enola/4520valleyst/1315929042,,
Alt Brew,1808 Wright St,Madison,WI,US,53704,43.07,-89.38,Brewers,us/wi/madison/1808wrightst/-904347093,,
Alta Brewing Co,1983 Julian Ave,San Diego,CA,US,92113,32.7021,-117.1414,Brewers,us/ca/sandiego/1983julianave/225041608,,
Altamont Brewery,1042 Haywood Rd,Asheville,NC,US,28806,35.58159263,-82.60428517,Brewery,us/nc/asheville/1042haywoodrd/1954359914,,
Alte Brauerei Kasbachtal,St. Severinsberg,Janesville,WI,US,53547,42.68,-89.01,Brewery,us/wi/janesville/stseverinsberg/1671195375,,
Alte Durlacher Brauerei - Zum Genter,Ochsentorstr. 18,Aubrey,TX,US,76227,33.3,-96.98,"Brewery,Restaurant",us/tx/aubrey/ochsentorstr18/568489666,,
Altech Brewery,412 Cross St,Lexington,KY,US,40508,38.0498,-84.5091,Brewers,us/ky/lexington/412crossst/160764105,,
Alter Brewing Company,2300 Wisconsin Ave #213,Downers Grove,IL,US,60515,41.79,-88.01,Brewery,us/il/downersgrove/2300wisconsinave213/1119989363,,
Altmeyer & Lewis Brewing Co,15898 N State Highway 123,San Marcos,TX,US,78666,29.88,-97.92,Brewers,us/tx/sanmarcos/15898nstatehighway123/-893955683,,
Altus Brewing Co LLC,400 E Court Ave 110,Des Moines,IA,US,50309,41.57,-93.61,Brewers,us/ia/desmoines/400ecourtave110/-504212551,,
Alvarado Street Brewery & Grill,426 Alvarado St,Monterey,CA,US,93940,36.599342,-121.894714,"Brewery,Restaurant",us/ca/monterey/426alvaradost/-283703417,,
Alvarado Street Brewing,1315 Dayton St,Salinas,CA,US,93901,36.6486,-121.631,Brewers,us/ca/salinas/1315daytonst/477847597,,
Always Brewing,19180 Grand River Ave,Detroit,MI,US,48223,42.40569,-83.230222,Brewers,us/mi/detroit/19180grandriverave/732687025,,
Amador Brewing Co,9659 Main St,Plymouth,CA,US,95669,38.480506,-120.853364,Brewers,us/ca/plymouth/9659mainst/302318574,,
Amalthea Cellars Farm Winery,267 Hayes Mill Rd Ste A,Atco,NJ,US,8004,39.76,-74.85,"Wineries,Vineyards,Brewers",us/nj/atco/267hayesmillrdstea/-585021313,,
Amanecer Tropical Corp,137 Broadway,Huntington Station,NY,US,11746,40.84,-73.4,Brewers,us/ny/huntingtonstation/137broadway/894834376,,
A'maurice Cellars,178 Vineyard Ln,Walla Walla,WA,US,99362,46.0872,-118.2018,"Wineries,Vineyards,Brewers",us/wa/wallawalla/178vineyardln/152068806,,
American Beverage Depot Llc,7300 Nw 77th St,Miami,FL,US,33166,25.8433,-80.317,"Beverage Manufacturers,Breweries",us/fl/miami/7300nw77thst/883661045,,
American Beverage Marketers,510 Ne M 291 Hwy,Lees Summit,MO,US,64063,38.9116,-94.3625,"Beverage Manufacturers,Breweries",us/mo/leessummit/510nem291hwy/1272660459,,
American Brewers Inc,3408 Miller Rd 309,Kalamazoo,MI,US,49001,42.2667,-85.5379,Brewers,us/mi/kalamazoo/3408millerrd309/565495044,,
American Cold Brew,32 E Airline Hwy,Kenner,LA,US,70062,29.981,-90.2744,Brewers,us/la/kenner/32eairlinehwy/-386456058,,
American Fresh Brewhouse,310 Canal St,Somerville,MA,US,2145,42.394135,-71.08053,"Restaurant,Pubs,Brewery",us/ma/somerville/310canalst/1195686416,,
American Fresh Taproom,300 Grand Union Blvd,Somerville,MA,US,2145,42.39486,-71.08112,"Restaurant,American,Pubs,Brewery",us/ma/somerville/300grandunionblvd/1461658160,,
American Home Brewing Supply Inc,9295 Chesapeake Dr,San Diego,CA,US,92123,32.837446,-117.128434,Brewer Equipment Supplies & Services,us/ca/sandiego/9295chesapeakedr/852367856,,
American Sky Brewing Co,1510 Swasey St,Hudson,WI,US,54016,44.955257,-92.7385,"Breweries,Food & Drink",us/burkhardt/hudson/1510swaseyst/1921794943,,
Amerisports Brew Pub,3200 Ameristar Dr,Kansas City,MO,US,64161,39.15101932,-94.4851642,Brewery,us/mo/kansascity/3200ameristardr/903975596,,
Amherst Brewing Co Inc,36 N Pleasant St,Amherst,MA,US,1002,42.37,-72.52,Brewers,us/ma/amherst/36npleasantst/2133167318,,
Amici Cellars,1109 Hudson Ave,Saint Helena,CA,US,94574,38.4962,-122.4702,"Wineries,Vineyards,Brewers",us/ca/sainthelena/1109hudsonave/-1691853443,,
Ammonoosuc Beer Project LLC,18 Mill St,Littleton,NH,US,3561,44.306,-71.7712,Brewers,us/nh/littleton/18millst/563888456,,
Amos Howard's Restaurant,2828 Us Highway 70 SW,Hickory,NC,US,28602,35.7212,-81.3872,Brewers,us/nc/hickory/2828ushighway70sw/2120451837,,
Amplified Ale Works,4150 Mission Blvd,San Diego,CA,US,92109,32.7912903,-117.2544098,"Restaurant,Brewery",us/ca/sandiego/4150missionblvd/-677539445,,
Anacapa Brewing Company,472 E Main St,Ventura,CA,US,93001,34.280678,-119.29359,Brewery,us/laconchita/ventura/472emainst/1681317440,,
Anacortes Brewery,320 Commercial Ave,Anacortes,WA,US,98221,48.519374,-122.61286,Brewers,us/guemes/anacortes/320commercialave/1828729722,,
Anasazi Fields Winery,26 Cam De Los Pueblitos,Placitas,NM,US,87043,35.326,-106.4338,"Wineries,Brewers",us/nm/placitas/26camdelospueblitos/93368410,,
Anc Inc,3150 Sunrise Ave,Las Vegas,NV,US,89101,36.1628,-115.1035,"Beverage Manufacturers,Breweries",us/nv/lasvegas/3150sunriseave/96726,,
Anchor Brewery at The Yard,100 Terry A Francois Blvd,San Francisco,CA,US,94158,37.77,-122.41,"brewery,beer garden",us/ca/sanfrancisco/100terryfrancoisblvd/972244738,,
Anchor Brewing Company,1705 Mariposa Street,Potrero Hill,CA,US,,37.763155,-122.4008,"Attraction,Bars,Clubs and Nightlife,Brewery",us/california/potrerohill/1705mariposastreet/-1755959598,,
Anchorage Brewing Company,148 W 91st St,Anchorage,AK,US,99515,61.138794,-149.88216,"Food & Drink,Breweries",us/ak/anchorage/148w91stst/923367815,,
Anchorage Saloon The,12816 Us Highway 19,Hudson,FL,US,HudsonFL,28.35,-82.69,breweries & brew pubs,us/fl/hudson/12816ushighway19/1166757271,,
Ancien Wines,4047 E 3rd Ave,Napa,CA,US,94558,38.55,-122.15,"Wineries,Brewers",us/ca/napa/4047e3rdave/-179211826,,
Ancient City Brewing Bar,18 Cathedral Pl,Saint Augustine,FL,US,32084,29.8926,-81.3115,Brewers,us/fl/saintaugustine/18cathedralpl/-850457386,,
Anclote Brew LLC,1600 Lonesome Pine Ln,Tarpon Springs,FL,US,34689,28.1417,-82.7318,Brewers,us/fl/tarponsprings/1600lonesomepineln/1194300940,,
Anderson Valley Brewing Co,17700 Hwy 253,Boonville,CA,US,95415,39.0005,-123.3556,"Brewers,Wineries",us/ca/boonville/17700hwy253/-800937005,,
Anderson Valley Vineyards,4920 Rio Grande Blvd NW,Albuquerque,NM,US,87107,35.1469,-106.6612,"Wineries,Vineyards,Brewers",us/nm/albuquerque/4920riograndeblvdnw/1995553410,,
Andrews Brewing Company,575 Aquone Rd,Andrews,NC,US,28901,35.199078,-83.8133,"Food & Drink,Breweries",us/nc/andrews/575aquonerd/282346755,,
Angel City Brewery,216 S Alameda St,Los Angeles,CA,US,90012,33.97,-118.24,Brewery,us/ca/losangeles/216salamedast/1692353214,,
Angeles Brewing Supplies,103 W 1st St,Port Angeles,WA,US,98362,48.119099,-123.433723,Brewers,us/fairholm/portangeles/103w1stst/-1013309154,,
Anglim Winery,740 Pine St,Paso Robles,CA,US,93446,35.6222,-120.6885,"Wineries,Brewers",us/ca/pasorobles/740pinest/-1385278970,,
Angry Chair Brewing,6401 N Florida Ave,Tampa,FL,US,33604,28.0051,-82.4592,"Brewers,Brewery",us/fl/tampa/6401nfloridaave/373103964,,
Angry Erik Brewing,10 Millpond Dr 8,Lafayette,NJ,US,7848,41.0937,-74.7168,Brewers,us/nj/lafayette/10millponddr8/-1733742096,,
Angry Hank's Micro Brewery,2405 1st Ave N,Billings,MT,US,59101,45.784554,-108.50142,"Food & Drink,Breweries",us/mt/billings/24051staven/1675190690,,
Angry Horse Brewing,Whittier Blvd,Montebello,CA,US,90640,34.0087,-118.1018,"Brewers,Restaurant",us/ca/montebello/whittierblvd/202624324,,
Angry Inch Brewing,20841 Holyoke Ave,Lakeville,MN,US,55044,44.67,-93.24,Brewery,us/mn/lakeville/20841holyokeave/1775769557,,
Angry Orchard Innovation Cider House,2241 Albany Post Rd,Walden,NY,US,12586,41.55,-74.18,Brewery,us/ny/walden/2241albanypostrd/118197572,,
Anheuser Busch Baldwinsville,2885 Belgium Rd,Baldwinsville,NY,US,13027,43.1624,-76.3097,Brewers,us/ny/baldwinsville/2885belgiumrd/-1183174604,,
Anheuser Busch Beverage,333 S Kirkwood Rd 202,Saint Louis,MO,US,63122,38.5779,-90.4071,Brewers,us/mo/saintlouis/333skirkwoodrd202/2117407695,,
Anheuser Busch Inc.,2945 Townsgate Rd,Westlake Village,CA,US,91361,34.19,-118.82,Brewery,us/thousandoaks/westlakevillage/2945townsgaterd/-1606128816,,
Anheuser-Busch Brewery Tours,221 Daniel Webster Hwy,Merrimack,NH,US,3054,42.8288,-71.4912,Brewers,us/nh/merrimack/221danielwebsterhwy/-1828818559,,
Anheuser-Busch Co,2800 S 9th St,Saint Louis,MO,US,63118,38.5993,-90.2102,Brewers,us/mo/saintlouis/2800s9thst/-1606128816,,
Anheuser-busch Co,3101 Busch Dr,Fairfield,CA,US,94534,38.236362,-122.091866,Brewers,us/ca/fairfield/3101buschdr/-1606128816,,
Anheuser-Busch Co,510 Food Center Dr,Bronx,NY,US,10474,40.81,-73.8763,Brewers,us/ny/bronx/510foodcenterdr/-1606128816,,
Anheuser-busch Inc,6455 E Johns Xing 375,Duluth,GA,US,30097,34.062726,-84.16923,Brewers,us/ga/duluth/6455ejohnsxing375/-1606128816,,
Anheuser-Busch Inc,221 Daniel Webster Hwy,Merrimack,NH,US,3054,42.8288,-71.4912,"Brewers,Wineries",us/nh/merrimack/221danielwebsterhwy/-1606128816,,
Anheuser-busch Inc,1800 W S Loop Ste 1100,Houston,TX,US,77027,29.7491,-95.4566,"Brewers,Wineries",us/tx/houston/1800wsloopste1100/-1606128816,,
Anheuser-Busch Inc,1201 K St Ste 730,Sacramento,CA,US,95814,38.5787,-121.4909,"Brewers,Wineries",us/ca/sacramento/1201kstste730/-1606128816,,
Anheuser-Busch Inc,100 Busch Dr NE,Cartersville,GA,US,30121,34.2535,-84.7865,"Brewers,Wineries",us/ga/cartersville/100buschdrne/-1606128816,,
Anheuser-Busch Inc,2829 Townsgate Rd Ste 350,Westlake Village,CA,US,91361,34.1542,-118.8229,"Brewers,Wineries",us/ca/westlakevillage/2829townsgaterdste350/-1606128816,,
Anheuser-Busch Inc,15420 Cobalt St,Sylmar,CA,US,91342,34.32,-118.38,"Brewers,Wineries",us/ca/sylmar/15420cobaltst/-1606128816,,
Annex By Epic Brewing,1048 E 2100 S,Salt Lake City,UT,US,84106,40.7253,-111.8613,Brewers,us/ut/saltlakecity/1048e2100s/-125010320,,
Another Road Brewing,1175 8th Ave,Marion,IA,US,52302,42.03385638,-91.59744623,Brewery,us/midway/marion/11758thave/-153362019,,
Another Road Brewing,631 9th St,Marion,IA,US,52302,42.0327,-91.6004,"Brewers,Brewery",us/ia/marion/6319thst/-153362019,,
Anubis Pool,López del Vallado,Hialeah,FL,US,33010,25.86,-80.29,Brewery,us/fl/hialeah/lpezdelvallado/-1191329728,,
Apartment 25 Beer Works,200 E Laurel St,Fort Collins,CO,US,80524,40.55,-105.06,Brewery,us/co/fortcollins/200elaurelst/-1046409219,,
Apocalypto Brewing Co.,Iroquois Rd,West Hartford,CT,US,#REF!,41.75,-72.74,Brewery,us/bishopscorner/westhartford/iroquoisrd/-1342288608,,
Appalachian Brewing Company,50 W Third Ave,Collegeville,PA,US,19426,40.18,-75.45,Brewery,us/pa/collegeville/50wthirdave/1090616569,,
Appalachian Brewing Company,259 Steinwehr Ave,Gettysburg,PA,US,17325,39.83,-77.23,"Brewery,American Restaurant",us/pa/gettysburg/259steinwehrave/1090616569,,
Appalachian Brewing Company - Gateway,Presidential Circle,Gettysburg,PA,US,17325,39.83,-77.23,Brewery,us/pa/gettysburg/presidentialcircle/-598085845,,
Appalachian Mountain Brewery,Appalachian State Blvd,Boone,NC,US,28607,36.20340713,-81.66846966,Brewery,us/deerfield/boone/appalachianstateblvd/-1366770335,,
Apple Blossom Brewing Co,1550 E Zion Rd,Fayetteville,AR,US,72703,36.131974,-94.117678,Brewers,us/ar/fayetteville/1550ezionrd/1840952567,,
Aqua Marine Springs LLC,550 S Wisconsin Ave,Gaylord,MI,US,49735,45.02,-84.67,Brewers,us/mi/gaylord/550swisconsinave/-94169400,,
Aqueduct Brewery,529 Grant St,Akron,OH,US,44311,41.0689,-81.5175,Brewers,us/oh/akron/529grantst/165236584,,
Arabian Bar & Package Store,14380 th Ave,Opa Locka,FL,US,33054,25.9052,-80.2441,Brewers,us/fl/opalocka/14380thave/-204514710,,
Arbor Hill Grapery,6461 State Route 64,Naples,NY,US,14512,42.707,-77.3803,"Wineries,Vineyards,Brewers",us/ny/naples/6461stateroute64/-362252547,,
Arcadia Brewing Co,701 W Michigan Ave,Kalamazoo,MI,US,49007,42.2911,-85.5939,Brewers,us/mi/kalamazoo/701wmichiganave/-784151245,,
Arcadia Brewing Company Kalamazoo,701 E Michigan Ave,Kalamazoo,MI,US,49007,42.29519337,-85.57161961,Brewery,us/mi/kalamazoo/701emichiganave/-1992691023,,
Arcana Brewing Co,5621 Palmer Way,Carlsbad,CA,US,92010,33.13,-117.3,Brewery,us/ca/carlsbad/5621palmerway/187819806,,
Arcana Brewing Company,5621 Palmer Way,Carlsbad,CA,US,92010,33.14025574,-117.2738375,Brewery,us/ca/carlsbad/5621palmerway/-1070155873,,
Arch Rock Brewery,Hunter Creek Loop,Gold Beach,OR,US,,42.38581,-124.41591,"Breweries,Food & Drink",us/or/goldbeach/huntercreekloop/24387599,,
Archery Summit,18955 NE Archery Summit Rd,Dayton,OR,US,97114,45.19,-123.07,"Wineries,Vineyards,Brewers",us/or/dayton/18955nearcherysummitrd/738277635,,
Archie's Little River Ale Hse,27 Lafayette Sq,Haverhill,MA,US,1832,42.78,-71.08,Brewers,us/ma/haverhill/27lafayettesq/1878474901,,
Arclight Brewery,544 N Main St,Watervliet,MI,US,,42.191303,-86.259415,"Food & Drink,Breweries",us/mi/watervliet/544nmainst/-836394330,,
Area 51 Brewery,7123 Arlington Ave,Riverside,CA,US,92503,33.99,-117.38,Brewery,us/ca/riverside/7123arlingtonave/-1215947487,,
Area 51 Craft Brewery,406 E Margarita Rd,Rialto,CA,US,92376,34.1222,-117.3637,Brewers,us/ca/rialto/406emargaritard/-524854925,,
Argus Brewery,11314 S Front Ave,Chicago,IL,US,60628,41.85,-87.65,"Brewery,Brewers",us/il/chicago/11314sfrontave/-141314250,,
Argyle Brewing,1800 W Cuyler Ave,Chicago,IL,US,60613,41.9553,-87.6744,Brewers,us/il/chicago/1800wcuylerave/-1130159484,,
Argyle Brewing Company,One Main St,Greenwich,NY,US,12834,43.087673,-73.49674,"Breweries,Food & Drink",us/battenville/greenwich/onemainst/112524665,,
Ariel Vineyards,860 Napa Valley Corporate Way Ste C,Napa,CA,US,94558,38.2505,-122.2736,"Wineries,Brewers",us/ca/napa/860napavalleycorporatewaystec/561629424,,
Arizona Wilderness Brewing Co,721 North Arizona Ave,Gilbert,AZ,US,,33.363113,-111.841157,"Attraction,Bars,Clubs and Nightlife,Brewery",us/az/gilbert/721northarizonaave/1416961298,,
Arkane Aleworks Inc,2480 E Bay Dr 23,Largo,FL,US,33771,27.9165,-82.7607,Brewers,us/fl/largo/2480ebaydr23/1147542886,,
